Word,Frequencies
AHI,29991
Jejuo,29992
possuo,29993
reprehendiam-n’os,29994
impeçaes,29995
reparte-o,29996
ficára,29997
impossiveis,29998
injuriado,29999
cuspido,30000
reprehendiam-n’o,30001
AHJ,30002
recebeu-o,30003
defraudado,30004
restituo,30005
Negociae,30006
aborreciam-n’o,30007
ganhado,30008
negociando,30009
tomas,30010
segas,30011
sego,30012
banco,30013
demandaria,30014
dae-a,30015
minas),30016
matae-os,30017
trouxeram-n’o,30018
regozijando-se,30019
calarem,30020
trincheiras,30021
sitiarão,30022
pendia,30023
escutando-o,30024
espancando,30025
affrontando-o,30026
Mandarei,30027
talvez,30028
respeitem,30029
arrazoaram,30030
fingissem,30031
entregal-o,30032
AHK,30033
É-nos,30034
apanhal-o,30035
escreveu-nos,30036
casam-se,30037
ousavam,30038
sobeja,30039
Levantar-se-ha,30040
pestilencias,30041
espantosas,30042
entregando-vos,30043
conduzindo-vos,30044
AHL,30045
sobrevir-vos-ha,30046
Proponde,30047
premeditar,30048
oppozerem,30049
d’exercitos,30050
completem,30051
perplexidade,30052
desmaiando,30053
começarem,30054
brotado,30055
carreguem,30056
glotonaria,30057
preparae-nos,30058
Desejei,30059
reparti-o,30060
AHM,30061
bemfeitores,30062
assenteis,30063
cirandar,30064
faltou-vos,30065
tome-a,30066
compre-a,30067
Monte,30068
confortava,30069
agonia,30070
intensamente,30071
beijo,30072
trahes,30073
feriremos,30074
estendestes,30075
prendendo-o,30076
accendido,30077
cobrindo-o,30078
feriam-n’o,30079
perguntavam-lhe,30080
soltareis,30081
AHN,30082
insistiam,30083
Alvoroça,30084
remetteu-o,30085
interrogava-o,30086
accusando-o,30087
desprezando-o,30088
vestiu-o,30089
pervertedor,30090
accusaes,30091
remetti,30092
solta-nos,30093
Barrabas,30094
instavam,30095
redobravam,30096
batiam,30097
lamentavam,30098
Filhas,30099
Bemaventuradas,30100
começarão,30101
perdôa-lhes,30102
AHO,30103
salve-se,30104
apresentando-lhe,30105
romanas,30106
hebraicas,30107
pendurados,30108
blasphemava,30109
reprehendia-o,30110
mereciam,30111
Paraiso,30112
rasgou-se,30113
ajuntára,30114
consentido,30115
AHP,30116
amanhecia,30117
perplexas,30118
atemorisadas,30119
abaixando,30120
perguntando-se,30121
trocaes,30122
remisse,30123
tardos,30124
explicava-lhes,30125
Abriram-se-lhes,30126
desappareceu-lhes,30127
Apparição,30128
apalpae-me,30129
apresentaram-lhe,30130
abriu-lhes,30131
comprehenderem,30132
abençoando-os,30133
perguntassem,30134
Endireitae,30135
baptizas,30136
alparca,30137
BethaniaAHQ,30138
moras,30139
Pedro),30140
Vi-te,30141
purificações,30142
almudes,30143
encheram-n’as,30144
agua),30145
principiou,30146
Derribae,30147
necessitava,30148
Necessario,30149
condemnasse,30150
Unigenito,30151
arguidas,30152
Outro,30153
Enon,30154
Salim,30155
AHR,30156
assiste,30157
alegra-se,30158
(Ainda,30159
discipulos),30160
Sicar,30161
communicam,30162
samaritanos),30163
conheceras,30164
pedirias,30165
salte,30166
tiral-a,30167
crê-me,30168
adoramos,30169
Trouxe-lhe,30170
ceifar,30171
Perguntou-lhes,30172
Entendeu,30173
alpendres,30174
resicados,30175
agitava,30176
Perguntaram-lhe,30177
curára,30178
quebrantava,30179
honrem,30180
salveis,30181
alegrar-vos,30182
cresseis,30183
crerieis,30184
operava,30185
Duzentos,30186
bastarão,30187
repartiu-os,30188
saciados,30189
Recolhei,30190
Recolheram-n’os,30191
assoprava,30192
navegado,30193
graças),30194
saciastes,30195
Trabalhao,30196
obrarmos,30197
Deu-lhes,30198
Murmuravam,30199
Disputavam,30200
abandonado,30201
escandaliza-vos,30202
visseis,30203
retirar-vos,30204
manifesta-te,30205
Dissensão,30206
paes),30207
circumcidaes,30208
indignaes-vos,30209
curei,30210
Clamava,30211
conheceis-me,30212
AHS,30213
Buscar-me-heis,30214
Responderam-lhes,30215
Examina,30216
surgiu,30217
adulterando,30218
apedrejadas,30219
perseverassem,30220
endireitou-se,30221
atire,30222
endireitando-se,30223
condemno,30224
testificas,30225
num,30226
retiro-me,30227
levantardes,30228
libertará,30229
libertar,30230
cabe,30231
amarieis,30232
convence,30233
honro,30234
deshonraes,30235
Morreu,30236
occultou-se,30237
nascesse,30238
Convém,30239
cuspiu,30240
untou,30241
Enviado),30242
lavou-se,30243
mendigava,30244
Parece-se,30245
Diziam-lhe,30246
untou-me,30247
Poz-me,30248
perguntaram-lhes,30249
confessasse,30250
Discipulo,30251
expulsaram-n’o,30252
Vemos,30253
AHT,30254
dispersa,30255
Desejam,30256
Rodearam-n’o,30257
suspensa,30258
conheço-as,30259
dou-lhes,30260
arrebatal-as,30261
apedrejar,30262
apedrejaes,30263
apedrejamos,30264
annullada),30265
Blasphemas,30266
conheçaes,30267
escapou-se,30268
Mandaram-lhe,30269
apedrejar-te,30270
tornas,30271
condiscipulos,30272
(Ora,30273
estadios),30274
chama-te,30275
encontrara,30276
seguiram-n’a,30277
movendo-se,30278
Tiraram,30279
ligados,30280
faxas,30281
Desligae-o,30282
deixamos,30283
tirar-nos-hão,30284
consideraes,30285
consultavam-se,30286
Buscavam,30287
denunciasse,30288
fallecera,30289
Fizeram-lhe,30290
enxugou-lhe,30291
trahil-o,30292
aproveitaes,30293
glorificação,30294
ouve-se,30295
queriamos,30296
guardal-a-ha,30297
turbada,30298
apanhem,30299
Cegou-lhes,30300
endureceu-lhes,30301
confessavam,30302
amavam,30303
fallo-o,30304
amou-os,30305
insinuado,30306
trahisse,30307
depositado,30308
enxugar-lh’os,30309
lavas-me,30310
Entendeis,30311
reclinado,30312
molhando,30313
preparar-vos,30314
Crêde-me,30315
crêde-me,30316
Iscariotes),30317
AHU,30318
Deixo-vos,30319
amasseis,30320
exultarieis,30321
União,30322
alimpa,30323
amaria,30324
desculpa,30325
viram-n’as,30326
Aborreceram-me,30327
testificareis,30328
discipulos—Jesus,30329
escandalizeis,30330
Expulsar-vos-hão,30331
porque-vos,30332
enviar-vol-o-hei,30333
convencerá,30334
Conheceu,30335
interrogar,30336
Indagaes,30337
perguntareis,30338
interrogue,30339
Crêdes,30340
glorifiquei-te,30341
dés-te,30342
glorifica-me,30343
existisse,30344
Manifestei,30345
guardava-os,30346
Dei-lhes,30347
Sanctifica-os,30348
AHV,30349
archotes,30350
adiantou-se,30351
recuaram,30352
Tornou-lhes,30353
perdi,30354
desembainhou-a,30355
Malco,30356
nega-o,30357
manietaram,30358
conduziram-n’o,30359
aquentavam,30360
bofetada,30361
aquentava-se,30362
cortara,30363
entregariamos,30364
Levae-o,30365
julgae-o,30366
disseram-t’o,30367
entregaram-te,30368
pelejariam,30369
açoitou,30370
crucificae-o,30371
soltal-o,30372
AHW,30373
contradiz,30374
Lithostrótos,30375
Gabbatha,30376
entregou-lh’o,30377
NAZARENO,30378
latim,30379
costura,30380
rasguemos,30381
Dividiram,30382
inclinando,30383
sabbado),30384
quebrassem,30385
furou,30386
Verão,30387
judeos),30388
permittisse,30389
(aquelle,30390
dirigira,30391
envolveram,30392
(por,30393
sepulchro),30394
enrolado,30395
chegara,30396
abaixou-se,30397
hortelão,30398
Rabboni,30399
Subo,30400
Chegada,30401
cerradas,30402
assoprou,30403
Recebei,30404
Áquelles,30405
crerei,30406
mette-a,30407
incredulo,30408
Lançaram-n’a,30409
nu),30410
covados),30411
apanhastes,30412
jantae,30413
jantado,30414
Amas-me,30415
cingias,30416
recostara,30417
Divulgou-se,30418
ACTOS,30419
APOSTOLOS,30420
infalliveis,30421
ajuntando-os,30422
determinou-lhes,30423
ausentassem,30424
esperassem,30425
restaurarás,30426
occultando-o,30427
Matheus,30428
Mathias,30429
pessoas),30430
predisse,30431
precipitando-se,30432
arrebentou,30433
Aceldama,30434
AHX,30435
bispado,30436
conviveram,30437
Começando,30438
lançaram-lhes,30439
n’outras,30440
Parthos,30441
medas,30442
Cyrene,30443
Cretenses,30444
arabes,30445
suspensos,30446
seja-vos,30447
embriagados,30448
Fizeste-me,30449
seja-me,30450
Prevendo,30451
conversões,30452
compungiram-se,30453
Salvae-vos,30454
repartiam,30455
singeleza,30456
Louvando,30457
accrescentava,30458
fitando,30459
conheciam-n’o,30460
apegando-se,30461
olhaes,30462
entregastes,30463
AHY,30464
exterminada,30465
Resuscitando,30466
Doendo-se,30467
annunciassem,30468
reunirem-se,30469
Principaes,30470
interrogados,30471
devamos,30472
mandando-os,30473
conferenciaram,30474
divulgue,30475
ameacemol-os,30476
ouvir-vos,30477
ameaçaram,30478
operara,30479
Ungido,30480
communs,30481
possuiam,30482
vendendo-as,30483
depositavam,30484
repartia-se,30485
cognominado,30486
consolação),30487
Possuindo,30488
vendeu-a,30489
mentisses,30490
retivestes,30491
Guardando-a,30492
transportando-o,30493
concertastes,30494
acharam-n’a,30495
transportavam,30496
camilhas,30497
cobrisse,30498
milagrosamente,30499
sadduceos),30500
publica,30501
AHZ,30502
Achámos,30503
abrimos,30504
encerrastes,30505
povo),30506
trazendo-os,30507
admoestámos,30508
ensinasseis,30509
suspendendo-o,30510
enfureciam,30511
deliberaram,30512
Theudas,30513
acercou,30514
desfazel-a,30515
concordaram,30516
Retiraram-se,30517
rogozijando-se,30518
desprezadas,30519
reputação,30520
constituamos,30521
perseveraremos,30522
contentou,30523
Prochoro,30524
Nicanor,30525
Timon,30526
Parmenas,30527
Nicolau,30528
martyr,30529
libertinos,30530
cyreneos,30531
alexandrinos,30532
subornaram,30533
Ouvimos-lhe,30534
excitaram,30535
arremettendo,30536
dirige-te,30537
sujeitariam,30538
maltratariam,30539
depositados,30540
Approximando-se,30541
engeitar,30542
multiplicassem,30543
N’esse,30544
engeitado,30545
completou,30546
veiu-lhe,30547
entenderiam,30548
aggravaes,30549
offendia,30550
repelliu,30551
Madian,30552
completados,30553
tremulo,30554
livral-os,30555
AIA,30556
offerecestes,30557
Remphan,30558
Transportar-vos-hei,30559
Duros,30560
resistis,30561
traidores,30562
enfureciam-se,30563
expulsando-o,30564
apedrejavam,30565
imputes,30566
arrastando,30567
encerrava,30568
exercera,30569
personagem,30570
attendiam-n’o,30571
magicas,30572
baptizavam,30573
enviaram-lhes,30574
cuidaste,30575
mordomo-mór,30576
Candace,30577
Regressava,30578
Entendes,30579
AIB,30580
jubiloso,30581
Azoto,30582
respirando,30583
encontrasse,30584
conduzisse,30585
guiando-o,30586
Direita,30587
invocavam,30588
confundia,30589
provando,30590
arriaram,30591
Fallava,30592
Sabendo-o,30593
acompanharam,30594
multiplicavam,30595
Sarona,30596
discipula,30597
AIC,30598
enfermando,30599
apresentou-lh’a,30600
italiana,30601
sobreveiu-lhe,30602
arrebatamento,30603
pousava,30604
immediato,30605
intimos,30606
Pergunto,30607
chamar-me,30608
Reconheço,30609
todos),30610
pendurando-o,30611
mandou-nos,30612
derramasse,30613
magnificar,30614
justifica-se,30615
Entraste,30616
contar-lhes,30617
baixado,30618
respondeu-me,30619
entrámos,30620
contou-nos,30621
comecei,30622
lembrei-me,30623
apaziguaram-se,30624
d’Estevão,30625
chyprios,30626
cyrenenses,30627
exhortou,30628
determinaram,30629
Thiago—Pedro,30630
prisão—A,30631
maltratar,30632
agradára,30633
entregando-o,30634
quaternos,30635
apresental-o,30636
cairam-lhe,30637
Cinge-te,30638
Rhode,30639
perseverava,30640
espantaram,30641
acenando-lhes,30642
tirára,30643
justiçar,30644
irritado,30645
Blasto,30646
camarista,30647
sustentava-se,30648
vestindo,30649
pregam,30650
Niger,30651
Manahen,30652
Apartae-me,30653
Seleucia,30654
Salamina,30655
Bar-jesus,30656
Sergio,30657
resistia-lhes,30658
nome),30659
cessarás,30660
Eis-ahi,30661
guiasse,30662
condemnando-o,30663
lêem,30664
resuscitando,30665
resuscitaria,30666
AID,30667
podestes,30668
desprezadores,30669
espantae,30670
desapparecei,30671
opéro,30672
saidos,30673
exhortavam,30674
contradiziam,30675
voltamos,30676
divulgava,30677
religiosas,30678
Sacudindo,30679
Detiveram-se,30680
insultarem,30681
apedrejarem,30682
Entendendo-o,30683
acolheram-se,30684
Lycaonia,30685
leso,30686
lycaonica,30687
Mercurio,30688
grinaldas,30689
sacrificar-lhes,30690
convertaes,30691
beneficiando,30692
difficuldade,30693
Sobrevieram,30694
rodeando-o,30695
Confirmando,30696
encommendaram,30697
Attalia,30698
encommendados,30699
relataram,30700
mosaico,30701
Feita,30702
resolveu-se,30703
subissem,30704
acompanhados,30705
circumcidal-os,30706
mandar-lhes,30707
Congregaram-se,30708
escutava,30709
levantal-o,30710
escrever-lhes,30711
contaminações,30712
suffocadas,30713
Pareceu-nos,30714
Enviamos,30715
suffocada,30716
Tendo-se,30717
lendo-a,30718
causava,30719
exhortaram,30720
detendo-se,30721
Separação,30722
Tornemos,30723
emprehende,30724
encommendado,30725
observados,30726
decretos,30727
confirmadas,30728
annunciarmos,30729
Samothracia,30730
Napoles,30731
colonia,30732
assentando-nos,30733
vendedora,30734
adivinhando,30735
descontentando,30736
apresentando-os,30737
rasgando-lhes,30738
açoital-os,30739
segurou,30740
oravam,30741
Senhores,30742
Crê,30743
lavou-lhes,30744
levando-os,30745
Soltae,30746
Açoitaram-nos,30747
tirem-nos,30748
Amphipolis,30749
Apollonia,30750
disputou,30751
Declarando-as,30752
demonstrando,30753
d’inveja,30754
accommettendo,30755
tiral-os,30756
alvoroçado,30757
commovia,30758
philosophos,30759
epicureos,30760
estoicos,30761
Parece,30762
Poderemos,30763
hospedes,30764
occupavam,30765
nova),30766
supersticiosos,30767
DEUS,30768
DESCONHECIDO,30769
honraes,30770
necessitando,30771
determinando,30772
apalpar,30773
movemos,30774
existimos,30775
poetas,30776
cuidar,30777
AIE,30778
dissimulando,30779
arrependam,30780
ha-de,30781
destinou,30782
Dionysio,30783
areopagita,30784
Damaris,30785
Roma),30786
persuadia,30787
resistindo,30788
sacudiu,30789
enorme,30790
soffreria,30791
vêde-o,30792
lançou-os,30793
despediu-se,30794
tosquiado,30795
deixou-os,30796
conveiu,30797
saudando,30798
successivamente,30799
d’Alexandria,30800
fervoroso,30801
pontualmente,30802
exhortando-o,30803
convencia,30804
Prega,30805
Tumulto,30806
excitado,30807
Recebestes,30808
crêsse,30809
escola,30810
Tyranno,30811
durou,30812
extraordinarias,30813
exorcistas,30814
tentavam,30815
Esconjuramos-vos,30816
Sceva,30817
assenhoreando-se,30818
montava,30819
propoz-se,30820
importa-me,30821
nichos,30822
afastado,30823
servir-nos,30824
arrebatando,30825
rogando,30826
impellindo-o,30827
acenando,30828
guardadora,30829
contradito,30830
applaqueis,30831
sacrilegos,30832
audiencias,30833
proconsules,30834
accusem,30835
demandaes,30836
averiguar-se-ha,30837
legitimo,30838
corremos,30839
abraçando-os,30840
Sopater,30841
discursava,30842
Eutycho,30843
extenso,30844
abraçando-o,30845
largamente,30846
alvorada,30847
tomámol-o,30848
Mitylene,30849
Chio,30850
aportámos,30851
Samos,30852
Trogyllio,30853
Apressava-se,30854
portei,30855
annunciar-vos,30856
apascentardes,30857
perdoarão,30858
lembrando-vos,30859
cessei,30860
encommendo-vos,30861
cubicei,30862
beijavam,30863
Entristecendo-se,30864
separando-nos,30865
Coos,30866
Rhodes,30867
Patara,30868
embarcámos,30869
deixando-a,30870
descarregado,30871
acompanhando-nos,30872
saudando-nos,30873
concluida,30874
Ptolemaida,30875
demorando-nos,30876
ligando-se,30877
rogámos-lhe,30878
magoando-me,30879
persuadil-o,30880
aquietámos,30881
Mnason,30882
chyprio,30883
zeladores,30884
apartarem-se,30885
sanctifica-te,30886
rapem,30887
suffocado,30888
acudi,30889
d’Epheso,30890
introduzira,30891
alvoroçou-se,30892
conduzil-o,30893
Mata-o,30894
havendo-lh’o,30895
prendendo,30896
manietados,30897
pio,30898
apresentando-se,30899
recobra,30900
detens,30901
baptiza-te,30902
aconteceu-me,30903
Dá-te,30904
açoitava,30905
enviar-te,30906
examinassem,30907
correias,30908
É-vos,30909
sou-o,30910
ferissem,30911
branqueada,30912
julgar-me,30913
mandas,30914
Injurias,30915
originou-se,30916
achamos,30917
resistamos,30918
apresentando-se-lhe,30919
testificaste,30920
comeriam,30921
beberiam,30922
AIF,30923
Conjurámo-nos,30924
provaremos,30925
Tomando-o,30926
chamando-me,30927
rogar-te,30928
armando,30929
obrigaram,30930
mandando-lhe,30931
Apromptae,30932
archeiros,30933
apparelhae,30934
AIG,30935
sobrevim,30936
sendo-me,30937
Antipatris,30938
Ouvir-te-hei,30939
pretorio,30940
orador,30941
citado,30942
louvaveis,30943
reconhecemos,30944
detenha,30945
levantador,30946
defensor,30947
nazarenos,30948
prendemos,30949
Mandando,30950
accusamos,30951
amotinando,30952
confesso-te,30953
certos,30954
accusassem,30955
compareci,30956
Havendo-me,30957
prohibisse,30958
servil-o,30959
Drusilla,30960
espavorido,30961
Esperando,30962
Porcio,30963
comparece,30964
appella,30965
Pedindo,30966
armando-lhe,30967
partiria,30968
accusem-n’o,30969
recuso,30970
appello,30971
Appellaste,30972
detiveram,30973
defender-se,30974
apontaram,30975
suspeitava,30976
superstição,30977
perplexo,30978
reservado,30979
apparato,30980
auditorio,30981
enviar-lh’o,30982
mórmente,30983
informação,30984
Permitte-se-te,30985
venturoso,30986
defender,30987
Mórmente,30988
testificar),30989
severa,30990
vivi,30991
julga-se,30992
incrivel,30993
encerrei,30994
castigando-os,30995
forcei,30996
enfurecido,30997
commissão,30998
rodeiou,30999
apparecerei,31000
Livrando-te,31001
desobediente,31002
emendassem,31003
convertessem,31004
alcançando,31005
Deliras,31006
delirar,31007
deliro,31008
occulte,31009
persuades,31010
Prouvera,31011
soltar-se,31012
appellado,31013
augusta,31014
embarcando,31015
adramytino,31016
macedonio,31017
humanamente,31018
cuidassem,31019
Myrra,31020
Lycia,31021
navegava,31022
embarcar,31023
vagarosamente,31024
Cnido,31025
Salmone,31026
costeando-a,31027
Bons,31028
Portos,31029
Lasca,31030
perigosa,31031
admoestava,31032
incommoda,31033
commodo,31034
partisse,31035
Phenix,31036
AIH,31037
Africa,31038
Coro,31039
euro-aquilão,31040
Clauda,31041
Levado,31042
Syrte,31043
amainadas,31044
vélas,31045
agitados,31046
armação,31047
opprimindo-nos,31048
fugiu-nos,31049
salvarmos,31050
Fôra,31051
ter-me,31052
Adriatico,31053
suspeitaram,31054
proximos,31055
cabos,31056
exhorto-vos,31057
partindo-o,31058
refeitos,31059
enxergaram,31060
enseada,31061
encalhar,31062
deixaram-n’o,31063
amarras,31064
véla,31065
encalharam,31066
fixa,31067
abria-se,31068
fugisse,31069
estorvou,31070
salvassem,31071
humanidade,31072
vendo-lhe,31073
pendurada,31074
sacudindo,31075
hospedou,31076
febres,31077
dysenteria,31078
proveram,31079
invernára,31080
insignia,31081
AII,31082
Castor,31083
Pollux,31084
Syracusa,31085
Rhegio,31086
Puteolos,31087
ficassemos,31088
d’Appio,31089
Vendas,31090
paternos,31091
soltar-me,31092
oppondo-se,31093
appellar,31094
sentes,31095
persuadil-os,31096
discordes,31097
pesadamente,31098
alugára,31099
recebia,31100
Prégando,31101
ROMANOS,31102
Declarado,31103
vel-os,31104
Rogando,31105
ver-vos,31106
confortadgos,31107
mutua,31108
impedido),31109
depravação,31110
desvaneceram,31111
obscureceu,31112
Dizendo-se,31113
deshonrarem,31114
inflammaram,31115
importaram,31116
malignidade,31117
Murmuradores,31118
detractores,31119
injuriadores,31120
Nescios,31121
contractos,31122
coisas),31123
consentem,31124
inexcusavel,31125
condemnas,31126
cuidas,31127
ignorando,31128
impenitente,31129
enthesouras,31130
Tribulação,31131
accusando-se,31132
defendendo-se,31133
repousas,31134
approvas,31135
Instruidor,31136
prégas,31137
furtas,31138
abominas,31139
commettes,31140
deshonras,31141
incircumcisãoh,31142
reputada,31143
privilegio,31144
confiadas,31145
venças,31146
recommendar,31147
dizemos),31148
demonstrámos,31149
extraviaram,31150
aspides,31151
condemnavel,31152
destituidos,31153
AIJ,31154
commettidos,31155
justificador,31156
excluida,31157
Concluimos,31158
Annullamos,31159
estabelecemos,31160
perdoadas,31161
constitui),31162
amortecimento,31163
duvidou,31164
desconfiança,31165
certissimo,31166
